count,hate_speech_count,offensive_language_count,neither_count,class,tweet
3,1,2,0,1,yeah chris brown definitely the realest waffle cone colored nigga of all time for that no bullshit song b that s exactly how i be feelin
3,0,3,0,1,yeah i can just tell by the weather that i won t be gettin any pussy today
3,0,3,0,1,yeah i have acne but i still pull hotter bitches than you
3,0,3,0,1,yeah i tried and you bein all blind and shit lol peace bitch
3,0,3,0,1,yeah att needs to get fucked up with this fuckin water proof galaxy got cheerios slidin down the bitch an shit
3,0,3,0,1,yeah bitch
3,0,3,0,1,yeah bitches you know he was hot shit back in the day
6,0,6,0,1,yeah hoe
3,0,3,0,1,yeah hoe
3,0,3,0,1,yeah hoe
3,0,3,0,1,yeah im livin right these bitches dead wrong
3,0,3,0,1,yeah it was a great one actually i m fucking hilarious bitches
3,0,0,3,2,yeah okay let s just put a fire cracker in a cow pie and see what happens
3,0,3,0,1,yeah right yeah right this guys a faggot
3,0,1,2,2,yeah that s where you re supposed to put the trash can rude
3,0,3,0,1,yeah the nfl trash as fuck for this london shit
3,0,0,3,2,yeah they do six complete here at the stadium yankees lead the red sox letsgoyankees
3,0,3,0,1,yeah you bad but hoe so what
3,0,3,0,1,yeah you bitch
3,1,2,0,1,yeah your eyebrows on point but is ya pussy clean
3,0,3,0,1,yeah i had a bitch but she ain t bad as you so hit me up when you pass through
3,0,3,0,1,yeah i m so annoying until you need something bitch fuckfriendzones i don t play that shit fuck with my heart and i ll make you wish
3,0,3,0,1,yeah he forgot to say dumb made a mistake for calling bitch
6,2,4,0,1,yeah they heard i m fucking nuts like the swag of a fag
3,0,0,3,2,yee boy my yung nicca told me dat waxx
3,0,3,0,1,yeen never seen a fat nigga on a molly bitch imma hurt somethin
4,0,3,1,1,yeen no real nicca if yeen got no porn sites n your internet history
3,0,3,0,1,yeezus was fuckin trash
3,0,1,2,2,yellow jackets at gas station trash cans are the worst
3,0,2,1,1,yep nope and never will fellas u ever had some pussy so good you send a so what are we text
3,0,0,3,2,yep sources confirmed it that iggy concert last night was trash
3,0,3,0,1,yes no is it ok to beat a bitch up over some tweets or nah
3,0,3,0,1,yes i love sex i told yo bitch being the rubbers
3,0,3,0,1,yes bitch you still in love in rich she lying
3,0,2,1,1,yes lawd god took extra time on you you have lips like kylie jenner bitch i m black
3,0,3,0,1,yes suhh fuck you bitch i m chillin you gettin live tomorrow
3,0,3,0,1,yes ugly bitch with the shitty platinum blonde skunk hair you did take cuts
3,1,2,0,1,yes yes yes that s all you gone hear never met a hoe yet that a tell me no
3,0,3,0,1,yes daryl and michone are my niccas got it recorded been waiting months for this season premiere
3,0,3,0,1,yes i m a hairy white man with redneck tendencies who absolutely loves aretha franklin fuck you hater
3,0,1,2,2,yes and favorites this please tell me you didn t buy that trash
3,1,2,0,1,yessir you know this man u got some pack fag boy i m comin thru
3,0,3,0,1,yesterday was an all around good day great day saw a lot of people i havent seen in a while and got high as giraffe pussy easter
3,0,0,3,2,yesterday i saw a red hair do with streaks of orange and yellow in it combed up like woody wood pecker and
3,0,3,0,1,yet you won t tag what a pussy cripes what a loser
3,1,2,0,1,yo i miss you ya cunt
3,0,3,0,1,yo u let that peckerwood skip get away with anything fuck u
3,0,3,0,1,yo i m not a bitch but don t take my order right and i will fucking become one
6,0,6,0,1,yo bitch i had fun with that
3,0,3,0,1,yo bitch lookin like she wana fuck summn
3,0,3,0,1,yo bitch a freak fucked ha to sleep and dat was the last time i was slept on shit i woke ha up nd fucked ha again so she aint sleep long
3,0,3,0,1,yo bitch all over me i ain t make no commitment
3,2,1,0,0,yo bitch ass needs to boss the fuck up
6,0,6,0,1,yo bitch choosin just let her
6,0,5,1,1,yo bitch choosin just letr
3,0,3,0,1,yo bitch choosin just let her
3,0,3,0,1,yo bitch choosinh just let r
3,0,3,0,1,yo bitch gaggin she jet laggin
3,0,3,0,1,yo bitch go wild more miles on her pussy then my car do
3,0,3,0,1,yo bitch know wat im talkin bout
6,0,6,0,1,yo bitch like to get cute and go the movies mane my bitch like to get fine and go to the gun range
3,2,1,0,0,yo bitch on my dick she come to my crib she get passed around no love
3,0,3,0,1,yo bitch she boof she got that throwbac pussy
3,0,3,0,1,yo bitch wanna fuck the squad
3,0,3,0,1,yo bitch wanna fuck the squad
3,0,3,0,1,yo can you guys stop being little bitches just know everything happens for a reason of your meant to be you will be
3,0,3,0,1,yo daddy is a bitch you jus a son of that boyyy
3,0,3,0,1,yo fuck firestone for that commercial givin bitches ideas to run over guy s video games i d cut a bitch over that
3,0,3,0,1,yo fuck the pats they are still bitches
3,0,3,0,1,yo hoe is like a tick so she hunting for a blood
3,0,3,0,1,yo homegirl fat and got a mustache no need to yass bitch that
3,0,0,3,2,yo if you get like over of flappy bird you need to do some self evaluation because you probably have no life
3,0,3,0,1,yo main bitch that s my side hoe
3,1,2,0,1,yo own homegirls sayin you a bum bitch ooooostopflexingforigandtwitter
3,0,3,0,1,yo pussy ain t shit unless you had some in it
3,0,3,0,1,yo pussy ain t shit unless you had some jake from state farm in it
3,0,3,0,1,yo pussy been through it for the scrapehouse visits
6,0,6,0,1,yo pussy overrated
3,0,3,0,1,yo that nigga at usc was lying had y all bitches calling him ya mcm and all how do u feel ok back to you bob
3,0,3,0,1,yo that teacher in baltimore wasn t bullshitin with that bitch lmao
3,1,2,0,1,yo this niggah catch every tweet lls oh my goodness
3,0,3,0,1,yo this bitch in macy s tried to run out the store with a gaggle of clothes and got caught
3,0,3,0,1,yoga has been around for ages and these bitches just now figuring it out
3,0,3,0,1,yoh brownie had me fukd up high last night
3,2,1,0,0,yost on portsmouth this is the biggest white trash county in the nation yostknowsmost
3,2,1,0,0,you football nigga kiss isis wifebeater faggots gt we see you gt shout it out to the radical islamnation yo gt
3,0,0,3,2,you need an iphone to use their stupid watch apple is just grabbing people ankles and shaking the money out of rubes pockets
3,0,3,0,1,you a basic ass bitch realtalk
3,0,3,0,1,you a bitch
6,2,4,0,1,you a dike cause yo man a pussy
3,1,2,0,1,you a faggot if you bring a jacket to work and keep it at ya desk b c the office is cold
6,0,6,0,1,you a hoe and errbody know
3,0,2,1,1,you a hoe for not having deals on fried chicken
3,0,3,0,1,you a hoe if u eat candy corn
3,2,1,0,0,you a hoe if you crying because yo ass pregnant it was all smiles while you was riding that dick bitch
3,1,2,0,1,you a hoe if you ever fstow after midnight
3,1,2,0,1,you a hoe if you like gettin drunk
3,0,3,0,1,you a hoe if you take a taxi to the club
3,0,3,0,1,you a hoe
3,3,0,0,0,you a lame ass nigga still cuffin these hoes my bitch got a bitch with er
3,0,3,0,1,you a pussy dawg
3,1,2,0,1,you a pussy hoe until you give me pussy hoe
3,2,1,0,0,you a real life faggot if you ever fight another man because he fucked your girl you just gotta take that l like a man and move on
3,1,2,0,1,you a shoulda coulda woulda ass niggah ima wish a niggah would ona hood ass niggah
3,0,3,0,1,you a stupid hoe
3,0,2,1,1,you a world class hoe
3,0,3,0,1,you ain t got no job no diploma no money bitch at your parents when they don t give you money for weed yet we need to act like adults
3,0,3,0,1,you ain t my bitch so lil bitch why you bitchin
3,0,3,0,1,you ain t my bitch so lil bitch why you bitchin
3,0,3,0,1,you ain t my main bitch so why the fucc do you care
3,0,3,0,1,you ain t nothin but a piece of cheese with out the corners in other words you ain t never gone be a slice bitch
3,0,3,0,1,you ain t squad lil bitch
3,0,3,0,1,you ain t trynna fuc get ya shoes hoe
3,0,1,2,2,you all are retarded if you really kendrick was trying to diss all those rappers don t think just cuz names were said he was coming at them
3,0,0,3,2,you always buy me colored goldfish when my stash is low and you are a constant inspiration to me and
3,0,3,0,1,you always find something to bitch about
3,0,3,0,1,you always see some shit on old york rd on the late night i done seen like tranny and a midget
3,0,3,0,1,you and that bbw shit can get tf off this planet take these stud hoes with you too
3,0,3,0,1,you and yuh bitch ass ull get smacked quick
3,1,2,0,1,you are a boy you dont say clutch fag ass that s that bitch shit lingo tf
3,0,3,0,1,you are a bitch
3,0,3,0,1,you are a bitch callemlikeiseeem
3,3,0,0,0,you are a jiggaboo
3,0,2,1,1,you are beyond retarded
3,0,3,0,1,you are so fake i m going to put you on blast bitch
3,0,3,0,1,you arguin bout a bitch and she a god damn slutttt
3,0,3,0,1,you ask me about i mma make dat bitch my bitch
3,0,3,0,1,you at the club every week bitch get a life
3,0,3,0,1,you been the side hoe
3,0,3,0,1,you better pray to god i don t like yo bitch cause we might catch eyes and she might get hit
3,0,3,0,1,you better watch your hoe she fuckin everybody
3,0,3,0,1,you better work bitch
3,0,3,0,1,you bitch hole you never text me back can you guess who this is haha i never text anyone back my bad
3,0,3,0,1,you bitch like to text emojis
3,0,3,0,1,you bitches all got that one friend who wear the same fit to every other function and it don t even be that clean
3,0,3,0,1,you bitches are crazy
3,0,3,0,1,you bitches can t relate to me so stop
3,0,3,0,1,you bitches got me all the way fucked up idc how many pineapples y all eat your pussy still gon taste the same so give that shit up please
3,0,3,0,1,you bitches make me sick
3,1,2,0,1,you bitches that entertain all the attention you get from these niggas are the worst kind of hoes there is
3,0,2,1,1,you bitches wearing leggings everyday are sick i know y all wore the same pair days in a row you can t fool me
3,0,3,0,1,you bitter bitches need a life
6,0,6,0,1,you boil my blood just how spoilt and how much ae an arrogant bitch you are if u try to show off i ll flip nd most likely go nuts ohwell
3,0,3,0,1,you can ask if i fucked a bitch but can t ask how my father s day was these hoes be outta line
3,0,2,1,1,you can be a hoe in love
6,1,5,0,1,you can buy a bitch erything in the world i bet she still find something to complain about
3,0,3,0,1,you can buy bitches ho s etc tho
3,0,3,0,1,you can buy my fucking life and you ve never even broken a sweat stop crying bitch
3,0,3,0,1,you can call me a bitch ok but a the thief get out of here smdh
3,0,3,0,1,you can expect me to be a total bitch towards you now yet again
3,0,1,2,2,you can only say the word negro if it s attached to the word league then we re totally cool guys
6,0,6,0,1,you can say i m just a fool that stands for nothing well to that i say you re a cunt
3,0,3,0,1,you can t be mad when people call you a hoe if you out here acting like one
3,0,3,0,1,you can t blame me for the bitches i attract y all say ima asshole when i talk about hoes but that s kinda what i be having
3,1,2,0,1,you can t call a bitch a bitch if you re a bitch
3,0,3,0,1,you can t owe me shit i don t trust niccas
3,2,1,0,0,you can t owe me shit ion trust niccas
3,1,2,0,1,you can t play me for a fool my niggah
3,0,3,0,1,you can t put anything past a new york bitch or a detroit bitch or a chicago bitch
3,0,3,0,1,you can t put the pussy on a pedestal
3,0,3,0,1,you can t spell patrick without trick so trick or treat bitch
6,0,6,0,1,you can t treat these hoes like ladies
3,0,3,0,1,you can t trust no chick that got a pet cat b those bitches be mad sneaky
3,0,3,0,1,you cant tell these bitches nothing they belong to the city
3,0,0,3,2,you could be viewing the future through rose colored glasses t more for libra
3,0,3,0,1,you could fuck my bitch lemme fuck yo bitch
3,1,2,0,1,you da bess you deserve a crown bitch
3,0,2,1,1,you do something different you turn out a hoe
3,1,2,0,1,you don t have to say it you showed yaself bitch nobody said i did now shut the fuck up that fat made you retarded
3,0,2,1,1,you don t know me but i m your bra doobie brothers member michael mcdonald says he ll come out as a tranny
3,0,3,0,1,you done with that clown bitch or
3,0,2,1,1,you drink light beer hahahahahahahahahahaha what a pussy
3,0,3,0,1,you dumb bitch you think i work for free
3,0,3,0,1,you estupid bitch i don t like you how hard is it to understand
3,0,3,0,1,you ever dream about fucking a chick fuck her in real life then the pussy was better in the dream
3,0,3,0,1,you ever had a piece of pussy man that be on your mind like money
6,0,6,0,1,you ever have sex with a pharaoh i put that pussy in a sarcophagus
3,0,2,1,1,you ever randomly woke up and ya bitch standing over you just staring
3,0,3,0,1,you ever see bitches comment on a vine like oh my god that s me knowin damn well she would neva do some shit like that lmfaaoo
3,1,2,0,1,you ever seen a fine eskimo bitch i m in google images looking them up now
3,1,2,0,1,you fags hyped that shit up so much and i listen to it everything is garbage
